mention_id,doc_id,sentence_id,product_canonical,alias_matched,start_char,end_char,match_method
med:pmid:40718065:sec:results:sent:8:enalapril:77-82,med:pmid:40718065,med:pmid:40718065:sec:results:sent:8,enalapril,ACEIs,77,82,regex
med:pmid:40718065:sec:results:sent:8:sacubitril_valsartan:170-175,med:pmid:40718065,med:pmid:40718065:sec:results:sent:8,sacubitril_valsartan,ARNIs,170,175,regex
med:pmid:40718065:sec:results:sent:9:enalapril:59-63,med:pmid:40718065,med:pmid:40718065:sec:results:sent:9,enalapril,ACEI,59,63,regex
med:pmid:40718065:sec:results:sent:9:sacubitril_valsartan:68-72,med:pmid:40718065,med:pmid:40718065:sec:results:sent:9,sacubitril_valsartan,ARNI,68,72,regex
med:pmid:40718065:sec:results:sent:12:sacubitril_valsartan:39-43,med:pmid:40718065,med:pmid:40718065:sec:results:sent:12,sacubitril_valsartan,ARNI,39,43,regex
med:pmid:40718065:sec:conclusion:sent:13:enalapril:15-19,med:pmid:40718065,med:pmid:40718065:sec:conclusion:sent:13,enalapril,ACEI,15,19,regex
med:pmid:40718065:sec:conclusion:sent:13:sacubitril_valsartan:24-28,med:pmid:40718065,med:pmid:40718065:sec:conclusion:sent:13,sacubitril_valsartan,ARNI,24,28,regex
med:pmid:40718065:sec:conclusion:sent:14:sacubitril_valsartan:59-63,med:pmid:40718065,med:pmid:40718065:sec:conclusion:sent:14,sacubitril_valsartan,ARNI,59,63,regex
med:pmid:40385266:sec:introduction:sent:1:enalapril:69-73,med:pmid:40385266,med:pmid:40385266:sec:introduction:sent:1,enalapril,ACEi,69,73,regex
med:pmid:40385266:sec:introduction:sent:1:sacubitril_valsartan:136-141,med:pmid:40385266,med:pmid:40385266:sec:introduction:sent:1,sacubitril_valsartan,ARNis,136,141,regex
med:pmid:40385266:sec:methods:sent:5:sacubitril_valsartan:249-253,med:pmid:40385266,med:pmid:40385266:sec:methods:sent:5,sacubitril_valsartan,ARNi,249,253,regex
med:pmid:40385266:sec:results:sent:8:sacubitril_valsartan:126-130,med:pmid:40385266,med:pmid:40385266:sec:results:sent:8,sacubitril_valsartan,ARNi,126,130,regex
med:pmid:40295134:sec:introduction:sent:2:sacubitril_valsartan:135-139,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:2,sacubitril_valsartan,ARNI,135,139,regex
med:pmid:40295134:sec:introduction:sent:2:sacubitril_valsartan:142-162,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,142,162,regex
med:pmid:40295134:sec:introduction:sent:3:sacubitril_valsartan:239-243,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:3,sacubitril_valsartan,ARNI,239,243,regex
med:pmid:40295134:sec:introduction:sent:4:sacubitril_valsartan:7-11,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:4,sacubitril_valsartan,ARNI,7,11,regex
med:pmid:40295134:sec:introduction:sent:4:enalapril:42-55,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:4,enalapril,ACE inhibitor,42,55,regex
med:pmid:40295134:sec:introduction:sent:4:sacubitril_valsartan:127-131,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:4,sacubitril_valsartan,ARNI,127,131,regex
med:pmid:40295134:sec:introduction:sent:5:sacubitril_valsartan:83-87,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:5,sacubitril_valsartan,ARNI,83,87,regex
med:pmid:40295134:sec:introduction:sent:6:sacubitril_valsartan:35-39,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:6,sacubitril_valsartan,ARNI,35,39,regex
med:pmid:40295134:sec:introduction:sent:7:sacubitril_valsartan:0-4,med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:7,sacubitril_valsartan,ARNI,0,4,regex
med:pmid:40283370:sec:title:sent:0:sacubitril_valsartan:0-20,med:pmid:40283370,med:pmid:40283370:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,0,20,regex
med:pmid:40283370:sec:introduction:sent:2:sacubitril_valsartan:4-45,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,4,45,regex
med:pmid:40283370:sec:introduction:sent:2:sacubitril_valsartan:47-51,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,sacubitril_valsartan,ARNI,47,51,regex
med:pmid:40283370:sec:introduction:sent:2:sacubitril_valsartan:53-73,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,53,73,regex
med:pmid:40283370:sec:introduction:sent:2:enalapril:263-268,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,enalapril,ACEIs,263,268,regex
med:pmid:40283370:sec:introduction:sent:3:sacubitril_valsartan:76-80,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:3,sacubitril_valsartan,ARNI,76,80,regex
med:pmid:40283370:sec:introduction:sent:4:sacubitril_valsartan:149-153,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:4,sacubitril_valsartan,ARNI,149,153,regex
med:pmid:40283370:sec:introduction:sent:7:sacubitril_valsartan:80-84,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:7,sacubitril_valsartan,ARNI,80,84,regex
med:pmid:40283370:sec:introduction:sent:8:sacubitril_valsartan:35-39,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:8,sacubitril_valsartan,ARNI,35,39,regex
med:pmid:40283370:sec:introduction:sent:8:sacubitril_valsartan:220-224,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:8,sacubitril_valsartan,ARNI,220,224,regex
med:pmid:40283370:sec:introduction:sent:10:sacubitril_valsartan:205-209,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:10,sacubitril_valsartan,ARNI,205,209,regex
med:pmid:40283370:sec:introduction:sent:11:sacubitril_valsartan:40-44,med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:11,sacubitril_valsartan,ARNI,40,44,regex
med:pmid:40266448:sec:introduction:sent:1:sacubitril_valsartan:44-48,med:pmid:40266448,med:pmid:40266448:sec:introduction:sent:1,sacubitril_valsartan,ARNi,44,48,regex
med:pmid:40266448:sec:introduction:sent:3:sacubitril_valsartan:40-44,med:pmid:40266448,med:pmid:40266448:sec:introduction:sent:3,sacubitril_valsartan,ARNi,40,44,regex
med:pmid:40266448:sec:introduction:sent:3:enalapril:99-103,med:pmid:40266448,med:pmid:40266448:sec:introduction:sent:3,enalapril,ACEi,99,103,regex
med:pmid:40266448:sec:methods:sent:4:sacubitril_valsartan:303-307,med:pmid:40266448,med:pmid:40266448:sec:methods:sent:4,sacubitril_valsartan,ARNi,303,307,regex
med:pmid:40266448:sec:methods:sent:5:sacubitril_valsartan:55-59,med:pmid:40266448,med:pmid:40266448:sec:methods:sent:5,sacubitril_valsartan,ARNi,55,59,regex
med:pmid:40266448:sec:methods:sent:5:enalapril:64-68,med:pmid:40266448,med:pmid:40266448:sec:methods:sent:5,enalapril,ACEi,64,68,regex
med:pmid:40266448:sec:results:sent:8:sacubitril_valsartan:104-108,med:pmid:40266448,med:pmid:40266448:sec:results:sent:8,sacubitril_valsartan,ARNi,104,108,regex
med:pmid:40266448:sec:results:sent:9:sacubitril_valsartan:94-98,med:pmid:40266448,med:pmid:40266448:sec:results:sent:9,sacubitril_valsartan,ARNi,94,98,regex
med:pmid:40266448:sec:results:sent:10:sacubitril_valsartan:0-4,med:pmid:40266448,med:pmid:40266448:sec:results:sent:10,sacubitril_valsartan,ARNi,0,4,regex
med:pmid:40266448:sec:results:sent:12:sacubitril_valsartan:27-31,med:pmid:40266448,med:pmid:40266448:sec:results:sent:12,sacubitril_valsartan,ARNi,27,31,regex
med:pmid:40266448:sec:results:sent:13:sacubitril_valsartan:13-17,med:pmid:40266448,med:pmid:40266448:sec:results:sent:13,sacubitril_valsartan,ARNi,13,17,regex
med:pmid:40266448:sec:conclusion:sent:15:sacubitril_valsartan:25-29,med:pmid:40266448,med:pmid:40266448:sec:conclusion:sent:15,sacubitril_valsartan,ARNi,25,29,regex
med:pmid:40266448:sec:conclusion:sent:15:enalapril:119-123,med:pmid:40266448,med:pmid:40266448:sec:conclusion:sent:15,enalapril,ACEi,119,123,regex
med:pmid:40266448:sec:conclusion:sent:16:sacubitril_valsartan:66-70,med:pmid:40266448,med:pmid:40266448:sec:conclusion:sent:16,sacubitril_valsartan,ARNi,66,70,regex
med:pmid:40261428:sec:results:sent:8:enalapril:88-92,med:pmid:40261428,med:pmid:40261428:sec:results:sent:8,enalapril,ACEi,88,92,regex
med:pmid:40261428:sec:results:sent:8:sacubitril_valsartan:99-103,med:pmid:40261428,med:pmid:40261428:sec:results:sent:8,sacubitril_valsartan,ARNI,99,103,regex
med:pmid:40091512:sec:results:sent:4:enalapril:131-135,med:pmid:40091512,med:pmid:40091512:sec:results:sent:4,enalapril,ACEi,131,135,regex
med:pmid:40091512:sec:results:sent:4:sacubitril_valsartan:281-285,med:pmid:40091512,med:pmid:40091512:sec:results:sent:4,sacubitril_valsartan,ARNI,281,285,regex
med:pmid:40091512:sec:results:sent:7:enalapril:46-50,med:pmid:40091512,med:pmid:40091512:sec:results:sent:7,enalapril,ACEi,46,50,regex
med:pmid:40091512:sec:results:sent:7:sacubitril_valsartan:55-59,med:pmid:40091512,med:pmid:40091512:sec:results:sent:7,sacubitril_valsartan,ARNI,55,59,regex
med:pmid:38811344:sec:introduction:sent:1:sacubitril_valsartan:0-42,med:pmid:38811344,med:pmid:38811344:sec:introduction:sent:1,sacubitril_valsartan,Angiotensin receptor neprilysin inhibitors,0,42,regex
med:pmid:38811344:sec:introduction:sent:1:sacubitril_valsartan:44-49,med:pmid:38811344,med:pmid:38811344:sec:introduction:sent:1,sacubitril_valsartan,ARNIs,44,49,regex
med:pmid:38811344:sec:introduction:sent:1:enalapril:94-99,med:pmid:38811344,med:pmid:38811344:sec:introduction:sent:1,enalapril,ACEIs,94,99,regex
med:pmid:38811344:sec:results:sent:10:sacubitril_valsartan:23-27,med:pmid:38811344,med:pmid:38811344:sec:results:sent:10,sacubitril_valsartan,ARNI,23,27,regex
med:pmid:38811344:sec:results:sent:11:sacubitril_valsartan:0-4,med:pmid:38811344,med:pmid:38811344:sec:results:sent:11,sacubitril_valsartan,ARNI,0,4,regex
med:pmid:38811344:sec:results:sent:11:sacubitril_valsartan:63-67,med:pmid:38811344,med:pmid:38811344:sec:results:sent:11,sacubitril_valsartan,ARNI,63,67,regex
med:pmid:38811344:sec:results:sent:11:enalapril:160-164,med:pmid:38811344,med:pmid:38811344:sec:results:sent:11,enalapril,ACEI,160,164,regex
med:pmid:38811344:sec:results:sent:12:enalapril:0-4,med:pmid:38811344,med:pmid:38811344:sec:results:sent:12,enalapril,ACEI,0,4,regex
med:pmid:38811344:sec:results:sent:12:enalapril:42-46,med:pmid:38811344,med:pmid:38811344:sec:results:sent:12,enalapril,ACEI,42,46,regex
med:pmid:38811344:sec:results:sent:12:enalapril:111-115,med:pmid:38811344,med:pmid:38811344:sec:results:sent:12,enalapril,ACEI,111,115,regex
med:pmid:38811344:sec:results:sent:13:enalapril:0-4,med:pmid:38811344,med:pmid:38811344:sec:results:sent:13,enalapril,ACEI,0,4,regex
med:pmid:38811344:sec:conclusion:sent:14:sacubitril_valsartan:18-22,med:pmid:38811344,med:pmid:38811344:sec:conclusion:sent:14,sacubitril_valsartan,ARNI,18,22,regex
med:pmid:38811344:sec:conclusion:sent:14:enalapril:23-27,med:pmid:38811344,med:pmid:38811344:sec:conclusion:sent:14,enalapril,ACEI,23,27,regex
med:pmid:38811344:sec:conclusion:sent:15:sacubitril_valsartan:24-28,med:pmid:38811344,med:pmid:38811344:sec:conclusion:sent:15,sacubitril_valsartan,ARNI,24,28,regex
med:pmid:38811344:sec:conclusion:sent:15:enalapril:87-91,med:pmid:38811344,med:pmid:38811344:sec:conclusion:sent:15,enalapril,ACEI,87,91,regex
med:pmid:40063170:sec:results:sent:7:sacubitril_valsartan:111-115,med:pmid:40063170,med:pmid:40063170:sec:results:sent:7,sacubitril_valsartan,ARNI,111,115,regex
med:pmid:40063170:sec:results:sent:7:enalapril:117-131,med:pmid:40063170,med:pmid:40063170:sec:results:sent:7,enalapril,ACE inhibitors,117,131,regex
med:pmid:40063170:sec:results:sent:15:enalapril:78-92,med:pmid:40063170,med:pmid:40063170:sec:results:sent:15,enalapril,ACE inhibitors,78,92,regex
med:pmid:40063170:sec:results:sent:15:sacubitril_valsartan:134-138,med:pmid:40063170,med:pmid:40063170:sec:results:sent:15,sacubitril_valsartan,ARNI,134,138,regex
med:pmid:40063170:sec:results:sent:16:enalapril:115-119,med:pmid:40063170,med:pmid:40063170:sec:results:sent:16,enalapril,ACEI,115,119,regex
med:pmid:40063170:sec:conclusion:sent:17:sacubitril_valsartan:100-105,med:pmid:40063170,med:pmid:40063170:sec:conclusion:sent:17,sacubitril_valsartan,ARNIs,100,105,regex
med:pmid:39983618:sec:title:sent:0:sacubitril_valsartan:10-30,med:pmid:39983618,med:pmid:39983618:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,10,30,regex
med:pmid:39983618:sec:title:sent:0:enalapril:34-43,med:pmid:39983618,med:pmid:39983618:sec:title:sent:0,enalapril,Enalapril,34,43,regex
med:pmid:39983618:sec:introduction:sent:2:sacubitril_valsartan:53-73,med:pmid:39983618,med:pmid:39983618:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,53,73,regex
med:pmid:39983618:sec:introduction:sent:2:enalapril:77-86,med:pmid:39983618,med:pmid:39983618:sec:introduction:sent:2,enalapril,enalapril,77,86,regex
med:pmid:39983618:sec:methods:sent:3:sacubitril_valsartan:96-116,med:pmid:39983618,med:pmid:39983618:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,96,116,regex
med:pmid:39983618:sec:methods:sent:3:enalapril:118-127,med:pmid:39983618,med:pmid:39983618:sec:methods:sent:3,enalapril,enalapril,118,127,regex
med:pmid:39983618:sec:results:sent:6:sacubitril_valsartan:22-42,med:pmid:39983618,med:pmid:39983618:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,22,42,regex
med:pmid:39983618:sec:results:sent:6:enalapril:46-55,med:pmid:39983618,med:pmid:39983618:sec:results:sent:6,enalapril,enalapril,46,55,regex
med:pmid:39983618:sec:results:sent:8:sacubitril_valsartan:58-78,med:pmid:39983618,med:pmid:39983618:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,58,78,regex
med:pmid:39983618:sec:results:sent:8:enalapril:91-100,med:pmid:39983618,med:pmid:39983618:sec:results:sent:8,enalapril,enalapril,91,100,regex
med:pmid:39983618:sec:results:sent:10:sacubitril_valsartan:35-55,med:pmid:39983618,med:pmid:39983618:sec:results:sent:10,sacubitril_valsartan,sacubitril/valsartan,35,55,regex
med:pmid:39983618:sec:conclusion:sent:11:sacubitril_valsartan:15-35,med:pmid:39983618,med:pmid:39983618:sec:conclusion:sent:11,sacubitril_valsartan,sacubitril/valsartan,15,35,regex
med:pmid:39983618:sec:conclusion:sent:11:enalapril:39-48,med:pmid:39983618,med:pmid:39983618:sec:conclusion:sent:11,enalapril,enalapril,39,48,regex
med:pmid:39983618:sec:conclusion:sent:12:sacubitril_valsartan:10-30,med:pmid:39983618,med:pmid:39983618:sec:conclusion:sent:12,sacubitril_valsartan,sacubitril/valsartan,10,30,regex
med:pmid:39983618:sec:conclusion:sent:13:sacubitril_valsartan:44-64,med:pmid:39983618,med:pmid:39983618:sec:conclusion:sent:13,sacubitril_valsartan,Sacubitril Valsartan,44,64,regex
med:pmid:39970741:sec:title:sent:0:sacubitril_valsartan:0-20,med:pmid:39970741,med:pmid:39970741:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,0,20,regex
med:pmid:39970741:sec:title:sent:0:enalapril:24-38,med:pmid:39970741,med:pmid:39970741:sec:title:sent:0,enalapril,ACE Inhibitors,24,38,regex
med:pmid:39970741:sec:introduction:sent:1:sacubitril_valsartan:0-20,med:pmid:39970741,med:pmid:39970741:sec:introduction:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:39970741:sec:introduction:sent:2:enalapril:103-107,med:pmid:39970741,med:pmid:39970741:sec:introduction:sent:2,enalapril,ACEI,103,107,regex
med:pmid:39970741:sec:introduction:sent:4:enalapril:94-98,med:pmid:39970741,med:pmid:39970741:sec:introduction:sent:4,enalapril,ACEI,94,98,regex
med:pmid:39970741:sec:introduction:sent:4:enalapril:187-191,med:pmid:39970741,med:pmid:39970741:sec:introduction:sent:4,enalapril,ACEI,187,191,regex
med:pmid:39970741:sec:methods:sent:6:enalapril:41-45,med:pmid:39970741,med:pmid:39970741:sec:methods:sent:6,enalapril,ACEI,41,45,regex
med:pmid:39970741:sec:conclusion:sent:15:enalapril:93-97,med:pmid:39970741,med:pmid:39970741:sec:conclusion:sent:15,enalapril,ACEI,93,97,regex
med:pmid:39939202:sec:results:sent:9:enalapril:62-67,med:pmid:39939202,med:pmid:39939202:sec:results:sent:9,enalapril,ACEIs,62,67,regex
med:pmid:39939202:sec:results:sent:9:sacubitril_valsartan:109-151,med:pmid:39939202,med:pmid:39939202:sec:results:sent:9,sacubitril_valsartan,angiotensin receptor neprilysin inhibitors,109,151,regex
med:pmid:39939202:sec:results:sent:9:sacubitril_valsartan:153-158,med:pmid:39939202,med:pmid:39939202:sec:results:sent:9,sacubitril_valsartan,ARNIs,153,158,regex
med:pmid:39939202:sec:results:sent:11:enalapril:73-78,med:pmid:39939202,med:pmid:39939202:sec:results:sent:11,enalapril,ACEIs,73,78,regex
med:pmid:39939202:sec:results:sent:11:sacubitril_valsartan:84-89,med:pmid:39939202,med:pmid:39939202:sec:results:sent:11,sacubitril_valsartan,ARNIs,84,89,regex
med:pmid:39939202:sec:results:sent:12:enalapril:42-47,med:pmid:39939202,med:pmid:39939202:sec:results:sent:12,enalapril,ACEIs,42,47,regex
med:pmid:39939202:sec:results:sent:12:sacubitril_valsartan:53-58,med:pmid:39939202,med:pmid:39939202:sec:results:sent:12,sacubitril_valsartan,ARNIs,53,58,regex
med:pmid:39661383:sec:abstract:sent:1:sacubitril_valsartan:64-68,med:pmid:39661383,med:pmid:39661383:sec:abstract:sent:1,sacubitril_valsartan,ARNI,64,68,regex
med:pmid:39661383:sec:introduction:sent:2:sacubitril_valsartan:44-48,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:2,sacubitril_valsartan,ARNI,44,48,regex
med:pmid:39661383:sec:introduction:sent:4:sacubitril_valsartan:9-13,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:4,sacubitril_valsartan,ARNI,9,13,regex
med:pmid:39661383:sec:introduction:sent:4:enalapril:15-54,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:4,enalapril,angiotensin converting enzyme inhibitor,15,54,regex
med:pmid:39661383:sec:introduction:sent:4:enalapril:56-60,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:4,enalapril,ACEI,56,60,regex
med:pmid:39661383:sec:introduction:sent:5:sacubitril_valsartan:120-124,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:5,sacubitril_valsartan,ARNI,120,124,regex
med:pmid:39661383:sec:introduction:sent:6:sacubitril_valsartan:19-23,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:6,sacubitril_valsartan,ARNI,19,23,regex
med:pmid:39661383:sec:introduction:sent:7:sacubitril_valsartan:45-49,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:7,sacubitril_valsartan,ARNI,45,49,regex
med:pmid:39661383:sec:introduction:sent:7:enalapril:51-55,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:7,enalapril,ACEI,51,55,regex
med:pmid:39661383:sec:introduction:sent:7:enalapril:309-318,med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:7,enalapril,Enalapril,309,318,regex
med:pmid:39661383:sec:results:sent:9:sacubitril_valsartan:9-13,med:pmid:39661383,med:pmid:39661383:sec:results:sent:9,sacubitril_valsartan,ARNI,9,13,regex
med:pmid:39661383:sec:results:sent:10:enalapril:0-4,med:pmid:39661383,med:pmid:39661383:sec:results:sent:10,enalapril,ACEI,0,4,regex
med:pmid:39661383:sec:results:sent:10:enalapril:123-127,med:pmid:39661383,med:pmid:39661383:sec:results:sent:10,enalapril,ACEI,123,127,regex
med:pmid:39661383:sec:results:sent:10:sacubitril_valsartan:137-141,med:pmid:39661383,med:pmid:39661383:sec:results:sent:10,sacubitril_valsartan,ARNI,137,141,regex
med:pmid:39661383:sec:results:sent:11:sacubitril_valsartan:216-220,med:pmid:39661383,med:pmid:39661383:sec:results:sent:11,sacubitril_valsartan,ARNI,216,220,regex
med:pmid:39661383:sec:results:sent:11:enalapril:326-330,med:pmid:39661383,med:pmid:39661383:sec:results:sent:11,enalapril,ACEI,326,330,regex
med:pmid:39661383:sec:conclusion:sent:12:sacubitril_valsartan:123-127,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,sacubitril_valsartan,ARNI,123,127,regex
med:pmid:39661383:sec:conclusion:sent:12:enalapril:131-135,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,enalapril,ACEI,131,135,regex
med:pmid:39661383:sec:conclusion:sent:12:sacubitril_valsartan:145-149,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,sacubitril_valsartan,ARNI,145,149,regex
med:pmid:39661383:sec:conclusion:sent:12:enalapril:200-204,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,enalapril,ACEI,200,204,regex
med:pmid:39661383:sec:conclusion:sent:13:sacubitril_valsartan:24-28,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:13,sacubitril_valsartan,ARNI,24,28,regex
med:pmid:39661383:sec:conclusion:sent:13:sacubitril_valsartan:160-164,med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:13,sacubitril_valsartan,ARNI,160,164,regex
med:pmid:39318024:sec:results:sent:7:enalapril:128-132,med:pmid:39318024,med:pmid:39318024:sec:results:sent:7,enalapril,ACEi,128,132,regex
med:pmid:39318024:sec:results:sent:7:sacubitril_valsartan:133-137,med:pmid:39318024,med:pmid:39318024:sec:results:sent:7,sacubitril_valsartan,ARNi,133,137,regex
med:pmid:39318024:sec:results:sent:8:enalapril:16-20,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,enalapril,ACEi,16,20,regex
med:pmid:39318024:sec:results:sent:8:sacubitril_valsartan:21-25,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,sacubitril_valsartan,ARNi,21,25,regex
med:pmid:39318024:sec:results:sent:8:enalapril:74-78,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,enalapril,ACEi,74,78,regex
med:pmid:39318024:sec:results:sent:8:sacubitril_valsartan:79-83,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,sacubitril_valsartan,ARNi,79,83,regex
med:pmid:39318024:sec:results:sent:8:enalapril:122-126,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,enalapril,ACEi,122,126,regex
med:pmid:39318024:sec:results:sent:8:sacubitril_valsartan:127-131,med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,sacubitril_valsartan,ARNi,127,131,regex
med:pmid:39284545:sec:title:sent:0:sacubitril_valsartan:118-138,med:pmid:39284545,med:pmid:39284545:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,118,138,regex
med:pmid:39284545:sec:title:sent:0:enalapril:142-151,med:pmid:39284545,med:pmid:39284545:sec:title:sent:0,enalapril,enalapril,142,151,regex
med:pmid:39284545:sec:introduction:sent:1:sacubitril_valsartan:49-69,med:pmid:39284545,med:pmid:39284545:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,49,69,regex
med:pmid:39284545:sec:introduction:sent:1:enalapril:118-127,med:pmid:39284545,med:pmid:39284545:sec:introduction:sent:1,enalapril,enalapril,118,127,regex
med:pmid:39284545:sec:introduction:sent:2:sacubitril_valsartan:7-27,med:pmid:39284545,med:pmid:39284545:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,7,27,regex
med:pmid:39284545:sec:methods:sent:3:sacubitril_valsartan:164-184,med:pmid:39284545,med:pmid:39284545:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,164,184,regex
med:pmid:39284545:sec:methods:sent:3:enalapril:207-216,med:pmid:39284545,med:pmid:39284545:sec:methods:sent:3,enalapril,enalapril,207,216,regex
med:pmid:39284545:sec:results:sent:4:sacubitril_valsartan:90-110,med:pmid:39284545,med:pmid:39284545:sec:results:sent:4,sacubitril_valsartan,sacubitril/valsartan,90,110,regex
med:pmid:39284545:sec:results:sent:4:enalapril:118-127,med:pmid:39284545,med:pmid:39284545:sec:results:sent:4,enalapril,enalapril,118,127,regex
med:pmid:39284545:sec:results:sent:5:sacubitril_valsartan:108-128,med:pmid:39284545,med:pmid:39284545:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,108,128,regex
med:pmid:39284545:sec:results:sent:5:enalapril:143-152,med:pmid:39284545,med:pmid:39284545:sec:results:sent:5,enalapril,enalapril,143,152,regex
med:pmid:39284545:sec:results:sent:7:sacubitril_valsartan:98-118,med:pmid:39284545,med:pmid:39284545:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,98,118,regex
med:pmid:39284545:sec:results:sent:7:enalapril:126-135,med:pmid:39284545,med:pmid:39284545:sec:results:sent:7,enalapril,enalapril,126,135,regex
med:pmid:39284545:sec:results:sent:8:sacubitril_valsartan:81-101,med:pmid:39284545,med:pmid:39284545:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,81,101,regex
med:pmid:39284545:sec:results:sent:8:enalapril:109-118,med:pmid:39284545,med:pmid:39284545:sec:results:sent:8,enalapril,enalapril,109,118,regex
med:pmid:39284545:sec:conclusion:sent:9:sacubitril_valsartan:55-75,med:pmid:39284545,med:pmid:39284545:sec:conclusion:sent:9,sacubitril_valsartan,sacubitril/valsartan,55,75,regex
med:pmid:39284545:sec:conclusion:sent:9:enalapril:83-92,med:pmid:39284545,med:pmid:39284545:sec:conclusion:sent:9,enalapril,enalapril,83,92,regex
med:pmid:40115097:sec:methods:sent:6:enalapril:298-302,med:pmid:40115097,med:pmid:40115097:sec:methods:sent:6,enalapril,ACEI,298,302,regex
med:pmid:40115097:sec:methods:sent:6:sacubitril_valsartan:339-380,med:pmid:40115097,med:pmid:40115097:sec:methods:sent:6,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,339,380,regex
med:pmid:40115097:sec:methods:sent:6:sacubitril_valsartan:382-386,med:pmid:40115097,med:pmid:40115097:sec:methods:sent:6,sacubitril_valsartan,ARNI,382,386,regex
med:pmid:40115097:sec:results:sent:7:enalapril:187-191,med:pmid:40115097,med:pmid:40115097:sec:results:sent:7,enalapril,ACEI,187,191,regex
med:pmid:40115097:sec:results:sent:7:sacubitril_valsartan:196-200,med:pmid:40115097,med:pmid:40115097:sec:results:sent:7,sacubitril_valsartan,ARNI,196,200,regex
med:pmid:39922597:sec:results:sent:7:enalapril:80-93,med:pmid:39922597,med:pmid:39922597:sec:results:sent:7,enalapril,ACE inhibitor,80,93,regex
med:pmid:39922597:sec:results:sent:7:enalapril:95-99,med:pmid:39922597,med:pmid:39922597:sec:results:sent:7,enalapril,ACEi,95,99,regex
med:pmid:39922597:sec:results:sent:7:sacubitril_valsartan:179-183,med:pmid:39922597,med:pmid:39922597:sec:results:sent:7,sacubitril_valsartan,ARNi,179,183,regex
med:pmid:39922597:sec:results:sent:9:enalapril:37-41,med:pmid:39922597,med:pmid:39922597:sec:results:sent:9,enalapril,ACEi,37,41,regex
