doc_id,sentence_id,product_a,product_b,count
med:pmid:38635062,med:pmid:38635062:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:38597935,med:pmid:38597935:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:38513366,med:pmid:38513366:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38513366,med:pmid:38513366:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:38513366,med:pmid:38513366:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:38513366,med:pmid:38513366:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:39106509,med:pmid:39106509:sec:discussion:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:39058824,med:pmid:39058824:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:39058824,med:pmid:39058824:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:39058824,med:pmid:39058824:sec:abstract:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:39020009,med:pmid:39020009:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38904251,med:pmid:38904251:sec:results:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:38621576,med:pmid:38621576:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:38930091,med:pmid:38930091:sec:introduction:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:38764991,med:pmid:38764991:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38588927,med:pmid:38588927:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36609948,med:pmid:36609948:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:38792317,med:pmid:38792317:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38573461,med:pmid:38573461:sec:methods:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:39076544,med:pmid:39076544:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38663899,med:pmid:38663899:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38644253,med:pmid:38644253:sec:abstract:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:38644253,med:pmid:38644253:sec:abstract:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:38279516,med:pmid:38279516:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37917889,med:pmid:37917889:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37917889,med:pmid:37917889:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37917889,med:pmid:37917889:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37917889,med:pmid:37917889:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:38555468,med:pmid:38555468:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:38508844,med:pmid:38508844:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38508844,med:pmid:38508844:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:38508844,med:pmid:38508844:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,1
med:pmid:38418004,med:pmid:38418004:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38418004,med:pmid:38418004:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:38516430,med:pmid:38516430:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38516430,med:pmid:38516430:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:38465175,med:pmid:38465175:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38465175,med:pmid:38465175:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38402552,med:pmid:38402552:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:38032698,med:pmid:38032698:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:38032698,med:pmid:38032698:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37933210,med:pmid:37933210:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:37757995,med:pmid:37757995:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:39544776,med:pmid:39544776:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:39544776,med:pmid:39544776:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:39156077,med:pmid:39156077:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:39105079,med:pmid:39105079:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:39105079,med:pmid:39105079:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:39105079,med:pmid:39105079:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:39105079,med:pmid:39105079:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:39105079,med:pmid:39105079:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:38359813,med:pmid:38359813:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:38359813,med:pmid:38359813:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:38356826,med:pmid:38356826:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:38356826,med:pmid:38356826:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:38356826,med:pmid:38356826:sec:conclusion:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37933184,med:pmid:37933184:sec:results:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37217135,med:pmid:37217135:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37217135,med:pmid:37217135:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37195574,med:pmid:37195574:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37195574,med:pmid:37195574:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:37989299,med:pmid:37989299:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:37989299,med:pmid:37989299:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37989299,med:pmid:37989299:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37989299,med:pmid:37989299:sec:conclusion:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37705397,med:pmid:37705397:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37635080,med:pmid:37635080:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:38084196,med:pmid:38084196:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37940331,med:pmid:37940331:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37940331,med:pmid:37940331:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37940331,med:pmid:37940331:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:37755814,med:pmid:37755814:sec:introduction:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37558137,med:pmid:37558137:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37941691,med:pmid:37941691:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:37933369,med:pmid:37933369:sec:abstract:sent:15,enalapril,sacubitril_valsartan,1
med:pmid:37646297,med:pmid:37646297:sec:results:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37646297,med:pmid:37646297:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:37619492,med:pmid:37619492:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37619492,med:pmid:37619492:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:37619492,med:pmid:37619492:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:37573615,med:pmid:37573615:sec:abstract:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37544137,med:pmid:37544137:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37435776,med:pmid:37435776:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35392695,med:pmid:35392695:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37759279,med:pmid:37759279:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37660348,med:pmid:37660348:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37429446,med:pmid:37429446:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37429446,med:pmid:37429446:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:37311917,med:pmid:37311917:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37164146,med:pmid:37164146:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36475871,med:pmid:36475871:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35418252,med:pmid:35418252:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,1
med:pmid:37115135,med:pmid:37115135:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37115135,med:pmid:37115135:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37115135,med:pmid:37115135:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37104912,med:pmid:37104912:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37104912,med:pmid:37104912:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37104912,med:pmid:37104912:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:38938237,med:pmid:38938237:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:38938237,med:pmid:38938237:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:38938237,med:pmid:38938237:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:38938237,med:pmid:38938237:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:38938237,med:pmid:38938237:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:37374004,med:pmid:37374004:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37374004,med:pmid:37374004:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37374004,med:pmid:37374004:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:37278232,med:pmid:37278232:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37051752,med:pmid:37051752:sec:results:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36942494,med:pmid:36942494:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36896801,med:pmid:36896801:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36896801,med:pmid:36896801:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36852608,med:pmid:36852608:sec:results:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:36852608,med:pmid:36852608:sec:results:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:37240819,med:pmid:37240819:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37137558,med:pmid:37137558:sec:introduction:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:37125529,med:pmid:37125529:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37062869,med:pmid:37062869:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36892492,med:pmid:36892492:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:37066800,med:pmid:37066800:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36944496,med:pmid:36944496:sec:results:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:results:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:results:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:36871177,med:pmid:36871177:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,1
med:pmid:36812948,med:pmid:36812948:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36604473,med:pmid:36604473:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36519802,med:pmid:36519802:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37090394,med:pmid:37090394:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36972959,med:pmid:36972959:sec:introduction:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36943907,med:pmid:36943907:sec:methods:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36943907,med:pmid:36943907:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:36943907,med:pmid:36943907:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36943907,med:pmid:36943907:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36601956,med:pmid:36601956:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36516938,med:pmid:36516938:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:38510191,med:pmid:38510191:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36808581,med:pmid:36808581:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36808581,med:pmid:36808581:sec:results:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:36266969,med:pmid:36266969:sec:results:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:38047039,med:pmid:38047039:sec:results:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:37601056,med:pmid:37601056:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:37601056,med:pmid:37601056:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37416920,med:pmid:37416920:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:37313196,med:pmid:37313196:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:37313196,med:pmid:37313196:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:37146072,med:pmid:37146072:sec:methods:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:37077749,med:pmid:37077749:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37042870,med:pmid:37042870:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36927423,med:pmid:36927423:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36918781,med:pmid:36918781:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36918781,med:pmid:36918781:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36769667,med:pmid:36769667:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36769667,med:pmid:36769667:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36685156,med:pmid:36685156:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36660017,med:pmid:36660017:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36660017,med:pmid:36660017:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36470212,med:pmid:36470212:sec:introduction:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36470212,med:pmid:36470212:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36443599,med:pmid:36443599:sec:conclusion:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36202739,med:pmid:36202739:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:36614899,med:pmid:36614899:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36530836,med:pmid:36530836:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:results:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:36527023,med:pmid:36527023:sec:conclusion:sent:17,enalapril,sacubitril_valsartan,1
med:pmid:36321459,med:pmid:36321459:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35921043,med:pmid:35921043:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35501544,med:pmid:35501544:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:35501544,med:pmid:35501544:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36633029,med:pmid:36633029:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36348348,med:pmid:36348348:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36348348,med:pmid:36348348:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36333668,med:pmid:36333668:sec:introduction:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36333668,med:pmid:36333668:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:36333668,med:pmid:36333668:sec:conclusion:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:36125514,med:pmid:36125514:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35999128,med:pmid:35999128:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35999128,med:pmid:35999128:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35851740,med:pmid:35851740:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35851740,med:pmid:35851740:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35022763,med:pmid:35022763:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35022763,med:pmid:35022763:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:37143752,med:pmid:37143752:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:37143752,med:pmid:37143752:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:37143752,med:pmid:37143752:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:37143752,med:pmid:37143752:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,1
med:pmid:36252108,med:pmid:36252108:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36082663,med:pmid:36082663:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35902033,med:pmid:35902033:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:35902033,med:pmid:35902033:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35902033,med:pmid:35902033:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35902033,med:pmid:35902033:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35712811,med:pmid:35712811:sec:introduction:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35712811,med:pmid:35712811:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35702942,med:pmid:35702942:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:36062622,med:pmid:36062622:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35689603,med:pmid:35689603:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:34989105,med:pmid:34989105:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:34989105,med:pmid:34989105:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:34989105,med:pmid:34989105:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:34989105,med:pmid:34989105:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,1
