doc_id,sentence_id,product_a,product_a_alias,product_b,product_b_alias,sentence_text,publication_date,journal,section,sent_index,count,recency_weight,study_type,study_type_weight,combined_weight,evidence_weight,labels,matched_terms,context_rule_hits,indications,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,confidence_breakdown
med:pmid:40332281,med:pmid:40332281:sec:results:sent:8,enalapril,ACEi,sacubitril_valsartan,ARNi,"93.1% were prescribed ACEi, ARB or ARNi, 95.8% betablockers, 69.2% spironolactone and 8% the combination hydralazine/isosorbide-dinitrate.",2025-05-02,,results,8,1,0.620855212615535,observational study,1.2,0.745026255138642,0.745026255138642,[],,[],[],,,,[],evidence,real_world,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.620855212615535, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.745026255138642, 'final_confidence': 0.745026255138642}"
med:pmid:40332281,med:pmid:40332281:sec:results:sent:9,enalapril,enalapril,sacubitril_valsartan,ARNi,"71,7% were using enalapril, losartan or ARNi above 50% of GDMT target doses; 81,2% were using beta-blockers and 100% were using spironolactone.",2025-05-02,,results,9,1,0.620855212615535,observational study,1.2,0.745026255138642,0.745026255138642,['combination'],"{""combination"": [""gdmt""]}",['relationship:combination'],[],,,,[],evidence,real_world,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.620855212615535, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.745026255138642, 'final_confidence': 0.745026255138642}"
med:pmid:40302030,med:pmid:40302030:sec:introduction:sent:1,enalapril,ACEI,sacubitril_valsartan,ARNI,The 2021 European heart failure (HF) guidelines recommend the combination of four drugs as a standard therapy (angiotensin-converting enzyme inhibitor [ACEI]/angiotensin receptor blocker [ARB]/angiotensin receptor-neprilysin inhibitor [ARNI]; beta-blocker (BB); mineralocorticoid receptor antagonist [MRA]; sodium-glucose co-transporter 2 inhibitor [SGLT2i]) in patients with heart failure and reduced ejection fraction (HFrEF).,2025-04-29,,introduction,1,1,0.6173281947395006,other,1.0,0.6173281947395006,0.6173281947395006,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6173281947395006, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6173281947395006, 'final_confidence': 0.6173281947395006}"
med:pmid:40302030,med:pmid:40302030:sec:results:sent:6,enalapril,ACEI,sacubitril_valsartan,ARNI,"HF drug prescription rates were as follows: ACEI 46.3%, ARB 31.8%, ARNI 12.1%, BB 80.9%, MRA 35.6%, SGLT2i 7.3%.",2025-04-29,,results,6,1,0.6173281947395006,other,1.0,0.6173281947395006,0.6173281947395006,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6173281947395006, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6173281947395006, 'final_confidence': 0.6173281947395006}"
med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:4,enalapril,ACE inhibitor,sacubitril_valsartan,ARNI,"In the ARNI group, if a patient was on an ACE inhibitor or angiotensin II receptor blocker before TAVI, it will be switched to ARNI 100 mg/day (50 mg two times per day) on the first postoperative day.",2025-04-28,,introduction,4,1,0.6161569803361864,other,1.0,0.6161569803361864,0.6161569803361864,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6161569803361864, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6161569803361864, 'final_confidence': 0.6161569803361864}"
med:pmid:40268473,med:pmid:40268473:sec:results:sent:2,enalapril,ACEi,sacubitril_valsartan,ARNI,Sixty-four HF outpatients with LVEF <50% were randomized to ARNI (switching from an angiotensin-converting enzyme inhibitor/angiotensin receptor blocker [ACEi/ARB] to ARNI) or control (continuing with ACEi/ARB).,2025-04-24,,results,2,1,0.6114943012520145,randomized controlled trial,1.6,0.9783908820032233,0.9783908820032233,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6114943012520145, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.9783908820032233, 'final_confidence': 0.9783908820032233}"
med:pmid:40265590,med:pmid:40265590:sec:conclusion:sent:12,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"In PARADIGM-HF, sacubitril/valsartan, compared with enalapril, reduced the risk of HF hospitalizations, death from cardiovascular causes, and death from any cause similarly in women and men with HF with reduced ejection fraction.",2025-04-23,,conclusion,12,1,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,0.9765346481508929,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.610334155094308, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.9765346481508929, 'final_confidence': 0.9765346481508929}"
med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:2,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,Sex-specific efficacy and safety of sacubitril/valsartan in PARADIGM-HF (Prospective Comparison of ARNI With ACEI to Determine Impact on Global Mortality and Morbidity in Heart Failure) remain unreported.,2025-04-23,,introduction,2,1,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,0.9765346481508929,['safety'],"{""risk_terms"": [""safety""]}",['risk_terms'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.9765346481508929, 'final_confidence': 0.9765346481508929}"
med:pmid:40265590,med:pmid:40265590:sec:results:sent:3,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,This post hoc analysis of PARADIGM-HF examined sex-based outcomes in patients with HF and reduced ejection fraction randomized to sacubitril/valsartan or enalapril.,2025-04-23,,results,3,1,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,0.9765346481508929,['randomized'],"{""study_context"": [""randomized""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","['study_context', 'claim_strength:suggestive']",[],,,,[],evidence,clinical_trial,0.7,POS,1.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.9765346481508929, 'final_confidence': 0.9765346481508929}"
med:pmid:40265590,med:pmid:40265590:sec:results:sent:8,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Compared with enalapril, sacubitril/valsartan reduced the risk of the primary end point to a similar extent in both sexes: hazard ratios, 0.76 (95% CI, 0.62-0.94) in women and 0.80 (95% CI, 0.73-0.89) in men (<i>P</i>-interaction=0.62).",2025-04-23,,results,8,1,0.610334155094308,randomized controlled trial,1.6,0.9765346481508929,0.9765346481508929,"['compared with', 'risk']","{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","['comparative_terms', 'risk_terms', 'risk_posture:acknowledgment']",[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.9765346481508929, 'final_confidence': 0.9765346481508929}"
med:pmid:40266448,med:pmid:40266448:sec:conclusion:sent:15,enalapril,ACEi,sacubitril_valsartan,ARNi,"In HF patients with AKD, ARNi was associated with reduced all-cause mortality, MAKE, and readmission risks compared to ACEi, particularly with concurrent mineralocorticoids, diuretics, or beta-blockers.",2025-04-23,,conclusion,15,1,0.610334155094308,other,1.0,0.610334155094308,0.610334155094308,['compared to'],"{""comparative_terms"": [""compared to""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.6,POS,1.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.610334155094308, 'final_confidence': 0.610334155094308}"
med:pmid:40266448,med:pmid:40266448:sec:introduction:sent:3,enalapril,ACEi,sacubitril_valsartan,ARNi,This study investigated the outcomes of ARNi compared to angiotensin-converting enzyme inhibitors (ACEi) in HF patients with AKD.,2025-04-23,,introduction,3,1,0.610334155094308,other,1.0,0.610334155094308,0.610334155094308,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.610334155094308, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.610334155094308, 'final_confidence': 0.610334155094308}"
med:pmid:40266448,med:pmid:40266448:sec:methods:sent:5,enalapril,ACEi,sacubitril_valsartan,ARNi,Propensity score matching (1:1) was applied to balance ARNi and ACEi groups.,2025-04-23,,methods,5,1,0.610334155094308,other,1.0,0.610334155094308,0.610334155094308,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.610334155094308, 'final_confidence': 0.610334155094308}"
med:pmid:40385266,med:pmid:40385266:sec:introduction:sent:1,enalapril,ACEi,sacubitril_valsartan,ARNis,"The combination therapy of angiotensin-converting enzyme inhibitors (ACEi) or alternatively angiotensin receptor-neprilysin inhibitors (ARNis), beta-blockers (BBs), mineralocorticoid receptor antagonists (MRAs), and recently sodium-glucose co-transporter 2 inhibitors (SGLT2is) has been hailed as a breakthrough in heart failure treatment for patients with structurally normal hearts, with international guidelines recommending these as first-line therapies (""fantastic four"").",2025-04-23,,introduction,1,1,0.610334155094308,other,1.0,0.610334155094308,0.610334155094308,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.610334155094308, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.610334155094308, 'final_confidence': 0.610334155094308}"
med:pmid:41080832,med:pmid:41080832:sec:abstract:sent:6,enalapril,ACEi,sacubitril_valsartan,ARNI,"Six secondary endpoints, including dose conversion from ACEi or ARB to ARNI therapy, were assessed.",2025-04-23,,abstract,6,1,0.610334155094308,other,1.0,0.610334155094308,0.610334155094308,[],"{""claim_strength_terms"": {""suggestive"": [""secondary endpoints""]}}",['claim_strength:suggestive'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.609948+00:00,"{'recency_weight': 0.610334155094308, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.610334155094308, 'final_confidence': 0.610334155094308}"
med:pmid:40261428,med:pmid:40261428:sec:results:sent:8,enalapril,ACEi,sacubitril_valsartan,ARNI,"Prior to the index admission, chronic HF cases were receiving diuretics, beta blockers, ACEi/ARBs, ARNI, MRAs, and SGLT2i at 79.8%, 74.4%, 43.3%, 10.8%, 40.7%, and 14%, respectively.",2025-04-22,,results,8,1,0.6091762100022605,other,1.0,0.6091762100022605,0.6091762100022605,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6091762100022605, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.6091762100022605, 'final_confidence': 0.6091762100022605}"
med:pmid:40232857,med:pmid:40232857:sec:results:sent:4,enalapril,ACEIs,sacubitril_valsartan,ARNIs,"Early quadruple therapy was defined as the prescription of beta-blockers, angiotensin-converting enzyme inhibitors (ACEIs)/angiotensin receptor blockers (ARBs)/angiotensin receptor-neprilysin inhibitors (ARNIs), mineralocorticoid receptor antagonists (MRAs) and sodium-glucose cotransporter-2 inhibitors (SGLT2is) within 48 h of admission.",2025-04-15,,results,4,1,0.6011318744145693,observational study,1.2,0.7213582492974832,0.7213582492974832,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.6011318744145693, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.7213582492974832, 'final_confidence': 0.7213582492974832}"
med:pmid:40255655,med:pmid:40255655:sec:results:sent:12,enalapril,ACEI,sacubitril_valsartan,ARNI,"Key predictors of one-year mortality risk included Beta blockers, ACEI/ARB/ARNI, BNP, CRP, NLR, AF, MI, NYHA class, and age.",2025-04-14,,results,12,1,0.5999913881779043,other,1.0,0.5999913881779043,0.5999913881779043,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5999913881779043, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5999913881779043, 'final_confidence': 0.5999913881779043}"
med:pmid:40255655,med:pmid:40255655:sec:results:sent:13,enalapril,ACEI,sacubitril_valsartan,ARNI,"SHAP analysis revealed that elevated CRP, NLR, and age were associated with increased risk, while Beta blockers, ACEI/ARB/ARNI, and lower BNP values were associated with reduced risk.",2025-04-14,,results,13,1,0.5999913881779043,other,1.0,0.5999913881779043,0.5999913881779043,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5999913881779043, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5999913881779043, 'final_confidence': 0.5999913881779043}"
med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,enalapril,ACEIs,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,The angiotensin receptor neprilysin inhibitor (ARNI) sacubitril/valsartan (S/V) has been shown to reduce heart failure (HF) hospitalizations and mortality when compared to conventionally administered HF medications (i.e. angiotensin-converting enzyme inhibitors (ACEIs) and angiotensin II receptor blockers (ARBs)).,2025-04-08,,introduction,2,1,0.593193766440473,other,1.0,0.593193766440473,0.593193766440473,['compared to'],"{""comparative_terms"": [""compared to""]}",['comparative_terms'],[],,,,[],,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.593193766440473, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.593193766440473, 'final_confidence': 0.593193766440473}"
med:pmid:40188960,med:pmid:40188960:sec:conclusion:sent:9,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"ACEI/ARB, sacubitril/valsartan, and trimetazidine might improve CMD in patients with DbCM.",2025-04-04,,conclusion,9,1,0.5887048581656142,other,1.0,0.5887048581656142,0.5887048581656142,[],"{""claim_strength_terms"": {""exploratory"": [""might improve""]}}",['claim_strength:exploratory'],[],,,,[],,,,NEU,0.5,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.5887048581656142, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5887048581656142, 'final_confidence': 0.5887048581656142}"
med:pmid:40188960,med:pmid:40188960:sec:results:sent:7,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"Patients with elevated NT-pro-BNP had high AMR, and those grouped by medication indicated that ACEI/ARB, sacubitril/valsartan, and trimetazidine might lower AMR in patients with elevated NT-pro-BNP.",2025-04-04,,results,7,1,0.5887048581656142,other,1.0,0.5887048581656142,0.5887048581656142,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.5887048581656142, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5887048581656142, 'final_confidence': 0.5887048581656142}"
med:pmid:40718065,med:pmid:40718065:sec:conclusion:sent:13,enalapril,ACEI,sacubitril_valsartan,ARNI,A high rate of ACEI/ARB/ARNI and BB use was observed.,2025-04-01,,conclusion,13,1,0.5853604833157824,other,1.0,0.5853604833157824,0.5853604833157824,['combination'],"{""combination"": [""acei/arb/arni""]}",['relationship:combination'],[],,,,[],evidence,real_world,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.609948+00:00,"{'recency_weight': 0.5853604833157824, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5853604833157824, 'final_confidence': 0.5853604833157824}"
med:pmid:40718065,med:pmid:40718065:sec:results:sent:8,enalapril,ACEIs,sacubitril_valsartan,ARNIs,"Among them, 82.7% (n=588) received angiotensin-converting enzyme inhibitors (ACEIs), angiotensin receptor blockers (ARBs), or angiotensin receptor-neprilysin inhibitors (ARNIs); 82.3% (n=585) received beta-blockers (BBs); and 51.3% (n=365) were treated with mineralocorticoid receptor antagonists (MRAs).",2025-04-01,,results,8,1,0.5853604833157824,other,1.0,0.5853604833157824,0.5853604833157824,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5853604833157824, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5853604833157824, 'final_confidence': 0.5853604833157824}"
med:pmid:40718065,med:pmid:40718065:sec:results:sent:9,enalapril,ACEI,sacubitril_valsartan,ARNI,"Among patients with HFrEF, those receiving triple therapy (ACEI/ARB/ARNI + BB + MRA) had lower all-cause mortality compared to other groups (38.8%, log-rank p=0.014).",2025-04-01,,results,9,1,0.5853604833157824,other,1.0,0.5853604833157824,0.5853604833157824,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5853604833157824, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5853604833157824, 'final_confidence': 0.5853604833157824}"
med:pmid:40105368,med:pmid:40105368:sec:methods:sent:5,enalapril,ACEi,sacubitril_valsartan,ARNI,"OMT was defined as receiving an angiotensin-converting-enzyme-inhibitor (ACEi), angiotensin-receptor blocker (ARB) or angiotensin-II-receptor blocker and nephrylisin-inhibitor (ARNI) AND a betablocker (BB) both in doses ≥ 50% of target doses.",2025-03-31,,methods,5,1,0.584249919056718,other,1.0,0.584249919056718,0.584249919056718,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.584249919056718, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.584249919056718, 'final_confidence': 0.584249919056718}"
med:pmid:40101251,med:pmid:40101251:sec:results:sent:10,enalapril,ACEI,sacubitril_valsartan,ARNI,"Of these, 95% reached titration to either guideline-recommended target doses or maximum tolerated doses for both angiotensin-converting enzyme inhibitor/angiotensin receptor blockers/angiotensin and angiotensin receptor-neprilysin inhibitor (ACEI/ARB/ARNI) and beta-blockers combined.",2025-03-18,,results,10,1,0.5700028729326381,observational study,1.2,0.6840034475191656,0.6840034475191656,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5700028729326381, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.6840034475191656, 'final_confidence': 0.6840034475191656}"
med:pmid:40101251,med:pmid:40101251:sec:results:sent:11,enalapril,ACEI,sacubitril_valsartan,ARNI,"The mean number of days to achieve titration ranged from 20.2 days for mineralocorticoid receptor antagonist drugs, between 27.5 to 32.3 days for ACEI/ARB/ARNI drugs and 41.0 days for beta-blockers; 70 (79%) patients completed the satisfaction survey at least once, with more than 98% of survey questions receiving a positive response.",2025-03-18,,results,11,1,0.5700028729326381,observational study,1.2,0.6840034475191656,0.6840034475191656,['combination'],"{""combination"": [""acei/arb/arni""]}",['relationship:combination'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.5700028729326381, 'study_type': 'observational study', 'study_type_weight': 1.2, 'mention_count': 1, 'combined_weight': 0.6840034475191656, 'final_confidence': 0.6840034475191656}"
med:pmid:40091512,med:pmid:40091512:sec:results:sent:4,enalapril,ACEi,sacubitril_valsartan,ARNI,"The GDMT score (0-8) factored in doses of beta-blocker (BB), angiotensin-converting enzyme inhibitor/angiotensin receptor blocker (ACEi/ARB), mineralocorticoid receptor antagonist (MRA), sodium-glucose cotransporter 2 inhibitor (SGLT2i), angiotensin receptor-neprilysin inhibitor (ARNI), isosorbide dinitrate/hydralazine (ISDN/HYD).",2025-03-17,,results,4,1,0.5689214456134292,other,1.0,0.5689214456134292,0.5689214456134292,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5689214456134292, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5689214456134292, 'final_confidence': 0.5689214456134292}"
med:pmid:40091512,med:pmid:40091512:sec:results:sent:7,enalapril,ACEi,sacubitril_valsartan,ARNI,"Prescription rates were 50% for BB, 74.1% for ACEi/ARB/ARNI, 14.8% for SGLT2i, 47% for MRA, and 19.6% for ISDN/HYD.",2025-03-17,,results,7,1,0.5689214456134292,other,1.0,0.5689214456134292,0.5689214456134292,['combination'],"{""combination"": [""acei/arb/arni""]}",['relationship:combination'],[],,,,[],evidence,real_world,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.594300+00:00,"{'recency_weight': 0.5689214456134292, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5689214456134292, 'final_confidence': 0.5689214456134292}"
ppr:doi:10.1101/2025.03.12.25323680,ppr:doi:10.1101/2025.03.12.25323680:sec:results:sent:7,enalapril,ACEi,sacubitril_valsartan,ARNi,"The combinations which resulted in the greatest improvement of quality of life were ARNi + BB + MRA + SGLT2i [MD 7.11 (95% CI -0.99-15.22)], which did not have a statistically significant effect, followed by ARNi + BB + SGLT2i [MD 5.33 (95% CI 0.40-10.25)], ACEi + BB + MRA+ SGLT2i [MD 5.32 (95% CI -2.63-13.26)], ACEi + BB + MRA + ivabradine [MD 5.24 (95% CI -3.07-13.55)].",2025-03-14,,results,7,1,0.5656894583997203,other,1.0,0.5656894583997203,0.5656894583997203,[],"{""claim_strength_terms"": {""confirmatory"": [""statistically significant""]}}",['claim_strength:confirmatory'],[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,"{'recency_weight': 0.5656894583997203, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5656894583997203, 'final_confidence': 0.5656894583997203}"
med:pmid:40063170,med:pmid:40063170:sec:results:sent:15,enalapril,ACE inhibitors,sacubitril_valsartan,ARNI,"The prescription rates for key medications were as follows: β-blockers 76.4%, ACE inhibitors/ARBs 71.6%, MRA 63.3%, SGLT2I 33.5%, and ARNI 0%.",2025-03-10,,results,15,1,0.5614086850091832,other,1.0,0.5614086850091832,0.5614086850091832,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5614086850091832, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5614086850091832, 'final_confidence': 0.5614086850091832}"
med:pmid:40063170,med:pmid:40063170:sec:results:sent:7,enalapril,ACE inhibitors,sacubitril_valsartan,ARNI,"Medications were classified according to the four-pillar therapy recommended by the AHA, including β-blockers, ARNI, ACE inhibitors/ARBs, SGLT2, and MRAs.",2025-03-10,,results,7,1,0.5614086850091832,other,1.0,0.5614086850091832,0.5614086850091832,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5614086850091832, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5614086850091832, 'final_confidence': 0.5614086850091832}"
med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,enalapril,ACEI,sacubitril_valsartan,ARNI,"Results of this cross-sectional study reveal that in the 7 years after FDA drug approval of sacubitril-valsartan, rates of ARNI or ACEI, ARB, or ARNI prescription at discharge increased, and rates of ACEI or ARB prescription decreased.",2025-03-01,,results,12,1,0.5518950126619467,other,1.0,0.5518950126619467,0.5518950126619467,[],,[],[],,,,[],evidence,real_world,0.7,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.5518950126619467, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5518950126619467, 'final_confidence': 0.5518950126619467}"
med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:4,enalapril,angiotensin converting enzyme inhibitor,sacubitril_valsartan,ARNI,"Rates of ARNI, angiotensin converting enzyme inhibitor (ACEI), and angiotensin II receptor blocker (ARB) prescription at discharge were evaluated across 3 time periods.",2025-03-01,,introduction,4,1,0.5518950126619467,other,1.0,0.5518950126619467,0.5518950126619467,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.5518950126619467, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5518950126619467, 'final_confidence': 0.5518950126619467}"
med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:7,enalapril,ACEI,sacubitril_valsartan,ARNI,"<h4>Main outcomes and measures</h4> Rates of ARNI, ACEI, and ARB prescription at discharge were evaluated across 3 time periods as follows: (1) period 1 included the US Food and Drug Administration (FDA) approval of sacubitril-valsartan to the day before the PIONEER-HF (Comparison of Sacubitril-Valsartan vs Enalapril on Effect on N-Terminal Pro-Brain Natriuretic Peptide in Patients Stabilized From an Acute Heart Failure Episode) trial publication (July 7, 2015-November 10, 2018); (2) period 2 included the day of the PIONEER-HF trial publication to the day before publication of the 2021 Update to the 2017 Consensus for Optimization of Heart Failure Treatment (November 11, 2018-January 10, 2021); and (3) period 3 included the day of the 2021 update publication to the last available data at the time of analysis (January 11, 2021-December 31, 2022).",2025-03-01,,introduction,7,1,0.5518950126619467,other,1.0,0.5518950126619467,0.5518950126619467,"['vs', 'trial']","{""comparative_terms"": [""vs""], ""study_context"": [""trial""]}","['comparative_terms', 'study_context']",[],,,,[],,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.5518950126619467, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5518950126619467, 'final_confidence': 0.5518950126619467}"
med:pmid:39661383,med:pmid:39661383:sec:results:sent:10,enalapril,ACEI,sacubitril_valsartan,ARNI,"ACEI or ARB prescription at discharge fell from 88.3% (2612 of 2957) to 45.9% (2033 of 4434) over the same period, whereas ACEI, ARB, or ARNI prescription increased from 71.1% (2639 of 3713) to 84.7% (3990 of 4711).",2025-03-01,,results,10,1,0.5518950126619467,other,1.0,0.5518950126619467,0.5518950126619467,[],,[],[],,,,[],evidence,real_world,0.7,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.5518950126619467, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5518950126619467, 'final_confidence': 0.5518950126619467}"
med:pmid:39661383,med:pmid:39661383:sec:results:sent:11,enalapril,ACEI,sacubitril_valsartan,ARNI,"In adjusted logistic regression models, compared with period 1, patients discharged during period 2 and period 3 were found to have a 3.81-fold (95% CI, 3.65-3.98) and 9.15-fold (95% CI, 8.79-9.52) increased odds of ARNI prescription at discharge, and a 0.46 (95% CI, 0.45-0.48) and 0.25 (95% CI, 0.24-0.26) decreased odds of ACEI or ARB prescription at discharge.",2025-03-01,,results,11,1,0.5518950126619467,other,1.0,0.5518950126619467,0.5518950126619467,['compared with'],"{""comparative_terms"": [""compared with""]}",['comparative_terms'],[],,,,[],evidence,real_world,0.7,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.5518950126619467, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.5518950126619467, 'final_confidence': 0.5518950126619467}"
