doc_id,sentence_id,product_a,product_b,comparative_terms,relationship_types,risk_terms,study_context,matched_terms,context_rule_hits,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,section,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,created_at,claim_strength,risk_posture,narrative_invariant_ok,narrative_invariant_reason
med:pmid:40448468,med:pmid:40448468:sec:introduction:sent:3,enalapril,sacubitril_valsartan,,"add-on therapy, combination",,,"{""combination"": [""acei/arb/arni"", ""gdmt""], ""add-on therapy"": [""added to""]}","[""relationship:add-on therapy"", ""relationship:combination""]",add_on,backbone,add_on,"[""add_on_to""]",,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:40450497,med:pmid:40450497:sec:introduction:sent:1,enalapril,sacubitril_valsartan,vs,,,randomised,"{""comparative_terms"": [""vs""], ""study_context"": [""randomised""]}","[""comparative_terms"", ""study_context""]",,,,,,,,introduction,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:40418165,med:pmid:40418165:sec:introduction:sent:2,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,introduction,NEU,0.5,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:40418165,med:pmid:40418165:sec:methods:sent:3,enalapril,sacubitril_valsartan,versus,,safety,"meta-analysis, randomized","{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""meta-analysis"", ""randomized""]}","[""comparative_terms"", ""risk_terms"", ""study_context""]",,,,,,,,methods,POS,2.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:40389107,med:pmid:40389107:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,results,NEG,-3.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40353367,med:pmid:40353367:sec:discussion:sent:10,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""], ""claim_strength_terms"": {""suggestive"": [""greater reduction""]}}","[""comparative_terms"", ""claim_strength:suggestive""]",,,,,,,,discussion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40353367,med:pmid:40353367:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40353367,med:pmid:40353367:sec:results:sent:5,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,safety,safety_acknowledgment,0.9,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:40319618,med:pmid:40319618:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40319618,med:pmid:40319618:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40319618,med:pmid:40319618:sec:results:sent:6,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40332281,med:pmid:40332281:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""gdmt""]}","[""relationship:combination""]",,,,,positioning,combination,0.85,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40332281,med:pmid:40332281:sec:results:sent:10,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""gdmt""]}","[""relationship:combination""]",,,,,positioning,combination,0.85,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40332281,med:pmid:40332281:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40332281,med:pmid:40332281:sec:results:sent:9,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""gdmt""]}","[""relationship:combination""]",,,,,positioning,combination,0.85,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40295134,med:pmid:40295134:sec:introduction:sent:3,enalapril,sacubitril_valsartan,,switching,,,"{""switching"": [""switched to""]}","[""relationship:switching""]",switch,switch_source,switch_destination,"[""switch_to""]",,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40268473,med:pmid:40268473:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,switching,,randomized,"{""switching"": [""switching from""], ""study_context"": [""randomized""]}","[""relationship:switching"", ""study_context""]",switch,switch_destination,switch_source,"[""switch_from""]",positioning,switching,0.49999999999999994,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:40265590,med:pmid:40265590:sec:introduction:sent:2,enalapril,sacubitril_valsartan,,,safety,,"{""risk_terms"": [""safety""]}","[""risk_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40265590,med:pmid:40265590:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","[""study_context"", ""claim_strength:suggestive""]",,,,,evidence,clinical_trial,0.7,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,suggestive,,1,
med:pmid:40265590,med:pmid:40265590:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,safety,safety_acknowledgment,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,acknowledgment,0,safety_non_claim_context
med:pmid:40266448,med:pmid:40266448:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40266448,med:pmid:40266448:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:41080832,med:pmid:41080832:sec:abstract:sent:6,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""suggestive"": [""secondary endpoints""]}}","[""claim_strength:suggestive""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,2026-01-08 12:24:15,,,,
med:pmid:40283370,med:pmid:40283370:sec:introduction:sent:2,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,introduction,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40188960,med:pmid:40188960:sec:conclusion:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40188960,med:pmid:40188960:sec:conclusion:sent:6,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""exploratory"": [""might improve""]}}","[""claim_strength:exploratory""]",,,,,,,,conclusion,NEU,0.5,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,exploratory,,,
med:pmid:40718065,med:pmid:40718065:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,compared to,combination,,,"{""comparative_terms"": [""compared to""], ""combination"": [""acei/arb/arni"", ""triple therapy""], ""claim_strength_terms"": {""confirmatory"": [""p=""]}}","[""comparative_terms"", ""relationship:combination"", ""claim_strength:confirmatory""]",,,,,positioning,combination,0.85,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:40101251,med:pmid:40101251:sec:results:sent:11,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,positioning,combination,0.85,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:40091512,med:pmid:40091512:sec:results:sent:6,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,positioning,combination,0.85,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
ppr:doi:10.1101/2025.03.12.25323680,ppr:doi:10.1101/2025.03.12.25323680:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""confirmatory"": [""statistically significant""]}}","[""claim_strength:confirmatory""]",,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.760319+00:00,2026-01-08 12:24:15,confirmatory,,,
med:pmid:39661383,med:pmid:39661383:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39661383,med:pmid:39661383:sec:introduction:sent:7,enalapril,sacubitril_valsartan,vs,,,trial,"{""comparative_terms"": [""vs""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,introduction,NEG,-2.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39661383,med:pmid:39661383:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39661383,med:pmid:39661383:sec:results:sent:11,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:40115097,med:pmid:40115097:sec:results:sent:5,enalapril,sacubitril_valsartan,"compared to, vs",combination,,review,"{""comparative_terms"": [""compared to"", ""vs""], ""combination"": [""acei/arb/arni""], ""study_context"": [""review""], ""claim_strength_terms"": {""confirmatory"": [""p=""]}}","[""comparative_terms"", ""relationship:combination"", ""study_context"", ""claim_strength:confirmatory""]",,,,,positioning,combination,0.6499999999999999,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39983618,med:pmid:39983618:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39983618,med:pmid:39983618:sec:introduction:sent:2,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39983618,med:pmid:39983618:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39983618,med:pmid:39983618:sec:results:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39983618,med:pmid:39983618:sec:results:sent:8,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:39983618,med:pmid:39983618:sec:title:sent:0,enalapril,sacubitril_valsartan,,,,"randomized, randomized controlled trial, trial","{""study_context"": [""randomized"", ""randomized controlled trial"", ""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39970741,med:pmid:39970741:sec:title:sent:0,enalapril,sacubitril_valsartan,vs,,,"meta-analysis, randomized, review, systematic review","{""comparative_terms"": [""vs""], ""study_context"": [""meta-analysis"", ""randomized"", ""review"", ""systematic review""]}","[""comparative_terms"", ""study_context""]",,,,,,,,title,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:40486108,med:pmid:40486108:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:39939202,med:pmid:39939202:sec:results:sent:7,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""], ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.6000000000000001,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,0,missing_efficacy_endpoint
med:pmid:39939202,med:pmid:39939202:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39922597,med:pmid:39922597:sec:conclusion:sent:5,enalapril,sacubitril_valsartan,,combination,risk,,"{""combination"": [""acei/arb/arni""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""higher risk"", ""risk of""]}, ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","[""relationship:combination"", ""risk_terms"", ""risk_posture:acknowledgment"", ""claim_strength:confirmatory""]",,,,,positioning,combination,0.6499999999999999,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39922597,med:pmid:39922597:sec:introduction:sent:4,enalapril,sacubitril_valsartan,,combination,risk,,"{""combination"": [""acei/arb/arni""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}, ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","[""relationship:combination"", ""risk_terms"", ""risk_posture:acknowledgment"", ""claim_strength:confirmatory""]",,,,,,,,introduction,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39888167,med:pmid:39888167:sec:conclusion:sent:6,enalapril,sacubitril_valsartan,compared with,,,cohort,"{""comparative_terms"": [""compared with""], ""study_context"": [""cohort""]}","[""comparative_terms"", ""study_context""]",,,,,comparative,comparative_efficacy,0.39999999999999997,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,1,
med:pmid:39888167,med:pmid:39888167:sec:methods:sent:2,enalapril,sacubitril_valsartan,versus,,,"cohort, retrospective","{""comparative_terms"": [""versus""], ""study_context"": [""cohort"", ""retrospective""], ""real_world_terms"": [""retrospective""]}","[""comparative_terms"", ""study_context"", ""real_world_terms""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,,,,
med:pmid:39888167,med:pmid:39888167:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,cohort,"{""study_context"": [""cohort""], ""endpoint_terms"": [""primary endpoint""], ""claim_strength_terms"": {""suggestive"": [""secondary endpoints""]}}","[""study_context"", ""endpoint_terms"", ""claim_strength:suggestive""]",,,,,evidence,clinical_context,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,suggestive,,1,
med:pmid:39864551,med:pmid:39864551:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,superior,,"adverse events, risk, safety, safety profile, serious, serious adverse events",,"{""comparative_terms"": [""superior""], ""risk_terms"": [""adverse events"", ""risk"", ""safety"", ""safety profile"", ""serious"", ""serious adverse events""], ""endpoint_terms"": [""blood pressure""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""], ""minimization"": [""minimal risk""], ""reassurance"": [""favorable safety profile""]}, ""claim_strength_terms"": {""exploratory"": [""promising""]}}","[""comparative_terms"", ""risk_terms"", ""endpoint_terms"", ""risk_posture:acknowledgment"", ""risk_posture:minimization"", ""risk_posture:reassurance"", ""claim_strength:exploratory""]",,,,,comparative,comparative_safety,0.9,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,exploratory,,1,
med:pmid:39792134,med:pmid:39792134:sec:introduction:sent:1,enalapril,sacubitril_valsartan,versus,,safety,"double-blind, randomized, randomized controlled trial, trial","{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""double-blind"", ""randomized"", ""randomized controlled trial"", ""trial""]}","[""comparative_terms"", ""risk_terms"", ""study_context""]",,,,,evidence,clinical_trial,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.728707+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:40463763,med:pmid:40463763:sec:methods:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,,,,
med:pmid:40463763,med:pmid:40463763:sec:results:sent:7,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""confirmatory"": [""significant reduction""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.8,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,confirmatory,,0,missing_efficacy_endpoint
med:pmid:40463763,med:pmid:40463763:sec:results:sent:8,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""confirmatory"": [""significant improvement""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.6,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.744624+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39720381,med:pmid:39720381:sec:abstract:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39563094,med:pmid:39563094:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,compared to,,risk,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",alternative,disfavored,favored,"[""preferred_over""]",safety,safety_acknowledgment,0.9,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39563094,med:pmid:39563094:sec:results:sent:10,enalapril,sacubitril_valsartan,versus,,safety,,"{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,safety,safety_acknowledgment,0.9,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39563094,med:pmid:39563094:sec:results:sent:3,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:39210725,med:pmid:39210725:sec:introduction:sent:5,enalapril,sacubitril_valsartan,,,,"randomized, trial","{""study_context"": [""randomized"", ""trial""]}","[""study_context""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39210725,med:pmid:39210725:sec:methods:sent:6,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39439294,med:pmid:39439294:sec:results:sent:3,enalapril,sacubitril_valsartan,versus,,,randomized,"{""comparative_terms"": [""versus""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39544776,med:pmid:39544776:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,introduction,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39544776,med:pmid:39544776:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38330576,med:pmid:38330576:sec:conclusion:sent:18,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38330576,med:pmid:38330576:sec:title:sent:0,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39319469,med:pmid:39319469:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39319469,med:pmid:39319469:sec:introduction:sent:3,enalapril,sacubitril_valsartan,versus,,safety,"double-blind, randomized, trial","{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""double-blind"", ""randomized"", ""trial""]}","[""comparative_terms"", ""risk_terms"", ""study_context""]",,,,,,,,introduction,POS,2.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39319469,med:pmid:39319469:sec:methods:sent:4,enalapril,sacubitril_valsartan,versus,,safety,randomized,"{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""risk_terms"", ""study_context""]",,,,,,,,methods,POS,2.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39319469,med:pmid:39319469:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39320292,med:pmid:39320292:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39320292,med:pmid:39320292:sec:methods:sent:3,enalapril,sacubitril_valsartan,compared to,,safety,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""safety""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","[""comparative_terms"", ""risk_terms"", ""claim_strength:suggestive""]",,,,,,,,methods,POS,2.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39320292,med:pmid:39320292:sec:results:sent:10,enalapril,sacubitril_valsartan,vs,,safety,,"{""comparative_terms"": [""vs""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,safety,safety_acknowledgment,0.9,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39320292,med:pmid:39320292:sec:results:sent:11,enalapril,sacubitril_valsartan,vs,,,randomized,"{""comparative_terms"": [""vs""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39320292,med:pmid:39320292:sec:results:sent:9,enalapril,sacubitril_valsartan,"compared to, vs",,,,"{""comparative_terms"": [""compared to"", ""vs""], ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39284545,med:pmid:39284545:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,versus,,"aes, risk",,"{""comparative_terms"": [""versus""], ""risk_terms"": [""aes"", ""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:39284545,med:pmid:39284545:sec:introduction:sent:1,enalapril,sacubitril_valsartan,"similar to, versus",,,trial,"{""comparative_terms"": [""similar to"", ""versus""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
